id,pair_id,family,representation,evaluation_kind,source_smiles,response_path,has_response,is_correct,predicted_smiles,predicted_integer,error,failure_details,response_text
constrained_032_commonchem,constrained_032,constrained_generation,commonchem,constrained_generation,,outputs/responses/constrained_032_commonchem.txt,True,True,FC1CC2(Cl)CC(Br)CCC12,,,,"{""commonchem"":10,""molecules"":[{""atoms"":[{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":9,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":17,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":35,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0}],""bonds"":[{""type"":1,""atoms"":[0,1]},{""type"":1,""atoms"":[1,2]},{""type"":1,""atoms"":[2,3]},{""type"":1,""atoms"":[3,0]},{""type"":1,""atoms"":[1,4]},{""type"":1,""atoms"":[4,5]},{""type"":1,""atoms"":[5,6]},{""type"":1,""atoms"":[6,7]},{""type"":1,""atoms"":[7,0]},{""type"":1,""atoms"":[2,8]},{""type"":1,""atoms"":[0,9]},{""type"":1,""atoms"":[6,10]}]}]}"
constrained_033_moljson,constrained_033,constrained_generation,moljson,constrained_generation,,outputs/responses/constrained_033_moljson.txt,True,True,FC1CCC2CC(Cl)CCC(Br)C2CC1,,,,"{""atoms"":[{""id"":""c1"",""element"":""C""},{""id"":""c2"",""element"":""C""},{""id"":""c3"",""element"":""C""},{""id"":""c4"",""element"":""C""},{""id"":""c5"",""element"":""C""},{""id"":""c6"",""element"":""C""},{""id"":""c7"",""element"":""C""},{""id"":""c8"",""element"":""C""},{""id"":""c9"",""element"":""C""},{""id"":""c10"",""element"":""C""},{""id"":""c11"",""element"":""C""},{""id"":""c12"",""element"":""C""},{""id"":""f1"",""element"":""F""},{""id"":""cl1"",""element"":""Cl""},{""id"":""br1"",""element"":""Br""}],""bonds"":[{""source"":""c1"",""target"":""c2"",""order"":1},{""source"":""c2"",""target"":""c3"",""order"":1},{""source"":""c3"",""target"":""c4"",""order"":1},{""source"":""c4"",""target"":""c5"",""order"":1},{""source"":""c5"",""target"":""c6"",""order"":1},{""source"":""c6"",""target"":""c7"",""order"":1},{""source"":""c7"",""target"":""c1"",""order"":1},{""source"":""c6"",""target"":""c8"",""order"":1},{""source"":""c8"",""target"":""c9"",""order"":1},{""source"":""c9"",""target"":""c10"",""order"":1},{""source"":""c10"",""target"":""c11"",""order"":1},{""source"":""c11"",""target"":""c12"",""order"":1},{""source"":""c12"",""target"":""c7"",""order"":1},{""source"":""c3"",""target"":""f1"",""order"":1},{""source"":""c9"",""target"":""cl1"",""order"":1},{""source"":""c12"",""target"":""br1"",""order"":1}],""charges"":null,""aromatic_n_h"":null}"
constrained_033_commonchem,constrained_033,constrained_generation,commonchem,constrained_generation,,outputs/responses/constrained_033_commonchem.txt,True,True,FC1CC[C]2CC(Cl)CCC(Br)[C]2CC1,,,,"{""commonchem"":10,""molecules"":[{""atoms"":[{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":9,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":17,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":35,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0}],""bonds"":[{""type"":1,""atoms"":[0,1]},{""type"":1,""atoms"":[1,2]},{""type"":1,""atoms"":[2,3]},{""type"":1,""atoms"":[3,4]},{""type"":1,""atoms"":[4,5]},{""type"":1,""atoms"":[5,6]},{""type"":1,""atoms"":[6,0]},{""type"":1,""atoms"":[0,7]},{""type"":1,""atoms"":[7,8]},{""type"":1,""atoms"":[8,9]},{""type"":1,""atoms"":[9,10]},{""type"":1,""atoms"":[10,11]},{""type"":1,""atoms"":[11,6]},{""type"":1,""atoms"":[12,3]},{""type"":1,""atoms"":[13,8]},{""type"":1,""atoms"":[14,11]}]}]}"
constrained_034_moljson,constrained_034,constrained_generation,moljson,constrained_generation,,outputs/responses/constrained_034_moljson.txt,True,True,FC1C(Br)CC(Cl)C2CCCCCC12,,,,"{""atoms"":[{""id"":""c1"",""element"":""C""},{""id"":""c2"",""element"":""C""},{""id"":""c3"",""element"":""C""},{""id"":""c4"",""element"":""C""},{""id"":""c5"",""element"":""C""},{""id"":""c6"",""element"":""C""},{""id"":""c7"",""element"":""C""},{""id"":""c8"",""element"":""C""},{""id"":""c9"",""element"":""C""},{""id"":""c10"",""element"":""C""},{""id"":""c11"",""element"":""C""},{""id"":""f1"",""element"":""F""},{""id"":""cl1"",""element"":""Cl""},{""id"":""br1"",""element"":""Br""}],""bonds"":[{""source"":""c1"",""target"":""c2"",""order"":1},{""source"":""c2"",""target"":""c3"",""order"":1},{""source"":""c3"",""target"":""c4"",""order"":1},{""source"":""c4"",""target"":""c5"",""order"":1},{""source"":""c5"",""target"":""c6"",""order"":1},{""source"":""c6"",""target"":""c1"",""order"":1},{""source"":""c2"",""target"":""c7"",""order"":1},{""source"":""c7"",""target"":""c8"",""order"":1},{""source"":""c8"",""target"":""c9"",""order"":1},{""source"":""c9"",""target"":""c10"",""order"":1},{""source"":""c10"",""target"":""c11"",""order"":1},{""source"":""c11"",""target"":""c1"",""order"":1},{""source"":""c6"",""target"":""f1"",""order"":1},{""source"":""c3"",""target"":""cl1"",""order"":1},{""source"":""c5"",""target"":""br1"",""order"":1}],""charges"":null,""aromatic_n_h"":null}"
constrained_034_commonchem,constrained_034,constrained_generation,commonchem,constrained_generation,,outputs/responses/constrained_034_commonchem.txt,True,True,FC1CCC(Cl)C2CCCCCC12Br,,,,"{""commonchem"":10,""molecules"":[{""atoms"":[{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":9,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":17,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":35,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0}],""bonds"":[{""type"":1,""atoms"":[0,1]},{""type"":1,""atoms"":[1,2]},{""type"":1,""atoms"":[2,3]},{""type"":1,""atoms"":[3,4]},{""type"":1,""atoms"":[4,5]},{""type"":1,""atoms"":[5,0]},{""type"":1,""atoms"":[1,6]},{""type"":1,""atoms"":[6,7]},{""type"":1,""atoms"":[7,8]},{""type"":1,""atoms"":[8,9]},{""type"":1,""atoms"":[9,10]},{""type"":1,""atoms"":[10,0]},{""type"":1,""atoms"":[2,11]},{""type"":1,""atoms"":[5,12]},{""type"":1,""atoms"":[1,13]}]}]}"
constrained_035_moljson,constrained_035,constrained_generation,moljson,constrained_generation,,outputs/responses/constrained_035_moljson.txt,True,True,FC1CCC2C(Br)CCC(Cl)CC12,,,,"{""atoms"":[{""id"":""a1"",""element"":""C""},{""id"":""a2"",""element"":""C""},{""id"":""a3"",""element"":""C""},{""id"":""a4"",""element"":""C""},{""id"":""a5"",""element"":""C""},{""id"":""a6"",""element"":""C""},{""id"":""a7"",""element"":""C""},{""id"":""a8"",""element"":""C""},{""id"":""a9"",""element"":""C""},{""id"":""a10"",""element"":""C""},{""id"":""a11"",""element"":""F""},{""id"":""a12"",""element"":""Cl""},{""id"":""a13"",""element"":""Br""}],""bonds"":[{""source"":""a1"",""target"":""a2"",""order"":1},{""source"":""a2"",""target"":""a3"",""order"":1},{""source"":""a3"",""target"":""a4"",""order"":1},{""source"":""a4"",""target"":""a5"",""order"":1},{""source"":""a5"",""target"":""a1"",""order"":1},{""source"":""a2"",""target"":""a6"",""order"":1},{""source"":""a6"",""target"":""a7"",""order"":1},{""source"":""a7"",""target"":""a8"",""order"":1},{""source"":""a8"",""target"":""a9"",""order"":1},{""source"":""a9"",""target"":""a10"",""order"":1},{""source"":""a10"",""target"":""a1"",""order"":1},{""source"":""a3"",""target"":""a11"",""order"":1},{""source"":""a7"",""target"":""a12"",""order"":1},{""source"":""a10"",""target"":""a13"",""order"":1}],""charges"":null,""aromatic_n_h"":null}"
constrained_035_commonchem,constrained_035,constrained_generation,commonchem,constrained_generation,,outputs/responses/constrained_035_commonchem.txt,True,True,FC1CCC2C(Br)CCC(Cl)CC12,,,,"{""commonchem"":10,""molecules"":[{""atoms"":[{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":9,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":17,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":35,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0}],""bonds"":[{""type"":1,""atoms"":[0,1]},{""type"":1,""atoms"":[1,2]},{""type"":1,""atoms"":[2,3]},{""type"":1,""atoms"":[3,4]},{""type"":1,""atoms"":[4,0]},{""type"":1,""atoms"":[1,5]},{""type"":1,""atoms"":[5,6]},{""type"":1,""atoms"":[6,7]},{""type"":1,""atoms"":[7,8]},{""type"":1,""atoms"":[8,9]},{""type"":1,""atoms"":[9,0]},{""type"":1,""atoms"":[2,10]},{""type"":1,""atoms"":[6,11]},{""type"":1,""atoms"":[9,12]}]}]}"
constrained_036_moljson,constrained_036,constrained_generation,moljson,constrained_generation,,outputs/responses/constrained_036_moljson.txt,True,True,FC1CC(Cl)CC2CC(Br)CCCC2C1,,,,"{""atoms"":[{""id"":""a1"",""element"":""C""},{""id"":""a2"",""element"":""C""},{""id"":""a3"",""element"":""C""},{""id"":""a4"",""element"":""C""},{""id"":""a5"",""element"":""C""},{""id"":""a6"",""element"":""C""},{""id"":""a7"",""element"":""C""},{""id"":""a8"",""element"":""C""},{""id"":""a9"",""element"":""C""},{""id"":""a10"",""element"":""C""},{""id"":""a11"",""element"":""C""},{""id"":""a12"",""element"":""C""},{""id"":""a13"",""element"":""F""},{""id"":""a14"",""element"":""Cl""},{""id"":""a15"",""element"":""Br""}],""bonds"":[{""source"":""a1"",""target"":""a2"",""order"":1},{""source"":""a1"",""target"":""a3"",""order"":1},{""source"":""a3"",""target"":""a4"",""order"":1},{""source"":""a4"",""target"":""a5"",""order"":1},{""source"":""a5"",""target"":""a6"",""order"":1},{""source"":""a6"",""target"":""a7"",""order"":1},{""source"":""a7"",""target"":""a2"",""order"":1},{""source"":""a1"",""target"":""a8"",""order"":1},{""source"":""a8"",""target"":""a9"",""order"":1},{""source"":""a9"",""target"":""a10"",""order"":1},{""source"":""a10"",""target"":""a11"",""order"":1},{""source"":""a11"",""target"":""a12"",""order"":1},{""source"":""a12"",""target"":""a2"",""order"":1},{""source"":""a4"",""target"":""a13"",""order"":1},{""source"":""a6"",""target"":""a14"",""order"":1},{""source"":""a11"",""target"":""a15"",""order"":1}],""charges"":null,""aromatic_n_h"":null}"
constrained_036_commonchem,constrained_036,constrained_generation,commonchem,constrained_generation,,outputs/responses/constrained_036_commonchem.txt,True,False,FC1[C]C(Cl)[C]C2[CH][C]C(Br)[CH][CH]C2[CH]1,,constraint_failure,Cl_Br_distance=7,"{""commonchem"":10,""molecules"":[{""atoms"":[{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":9,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":17,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":35,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0}],""bonds"":[{""type"":1,""atoms"":[0,1]},{""type"":1,""atoms"":[1,2]},{""type"":1,""atoms"":[2,3]},{""type"":1,""atoms"":[3,4]},{""type"":1,""atoms"":[4,5]},{""type"":1,""atoms"":[5,6]},{""type"":1,""atoms"":[6,0]},{""type"":1,""atoms"":[0,7]},{""type"":1,""atoms"":[7,8]},{""type"":1,""atoms"":[8,9]},{""type"":1,""atoms"":[9,10]},{""type"":1,""atoms"":[10,11]},{""type"":1,""atoms"":[11,6]},{""type"":1,""atoms"":[2,12]},{""type"":1,""atoms"":[4,13]},{""type"":1,""atoms"":[9,14]}]}]}"
constrained_037_moljson,constrained_037,constrained_generation,moljson,constrained_generation,,outputs/responses/constrained_037_moljson.txt,True,True,FC1CC2(Br)C(Cl)CC12,,,,"{""atoms"":[{""id"":""a1"",""element"":""C""},{""id"":""a2"",""element"":""C""},{""id"":""a3"",""element"":""C""},{""id"":""a4"",""element"":""C""},{""id"":""a5"",""element"":""C""},{""id"":""a6"",""element"":""C""},{""id"":""a7"",""element"":""F""},{""id"":""a8"",""element"":""Cl""},{""id"":""a9"",""element"":""Br""}],""bonds"":[{""source"":""a1"",""target"":""a2"",""order"":1},{""source"":""a1"",""target"":""a3"",""order"":1},{""source"":""a3"",""target"":""a4"",""order"":1},{""source"":""a4"",""target"":""a2"",""order"":1},{""source"":""a1"",""target"":""a5"",""order"":1},{""source"":""a5"",""target"":""a6"",""order"":1},{""source"":""a6"",""target"":""a2"",""order"":1},{""source"":""a3"",""target"":""a7"",""order"":1},{""source"":""a6"",""target"":""a8"",""order"":1},{""source"":""a2"",""target"":""a9"",""order"":1}],""charges"":null,""aromatic_n_h"":null}"
constrained_037_commonchem,constrained_037,constrained_generation,commonchem,constrained_generation,,outputs/responses/constrained_037_commonchem.txt,True,True,FC1CC2C(Cl)C(Br)C12,,,,"{""commonchem"":10,""molecules"":[{""atoms"":[{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":9,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":17,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":35,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0}],""bonds"":[{""type"":1,""atoms"":[0,1]},{""type"":1,""atoms"":[1,2]},{""type"":1,""atoms"":[2,3]},{""type"":1,""atoms"":[3,0]},{""type"":1,""atoms"":[3,4]},{""type"":1,""atoms"":[4,5]},{""type"":1,""atoms"":[5,2]},{""type"":1,""atoms"":[1,6]},{""type"":1,""atoms"":[4,7]},{""type"":1,""atoms"":[5,8]}]}]}"
constrained_038_moljson,constrained_038,constrained_generation,moljson,constrained_generation,,outputs/responses/constrained_038_moljson.txt,True,True,FC1CC2CCC(Cl)C(Br)CC2C1,,,,"{""atoms"":[{""id"":""a1"",""element"":""C""},{""id"":""a2"",""element"":""C""},{""id"":""a3"",""element"":""C""},{""id"":""a4"",""element"":""C""},{""id"":""a5"",""element"":""C""},{""id"":""a6"",""element"":""C""},{""id"":""a7"",""element"":""C""},{""id"":""a8"",""element"":""C""},{""id"":""a9"",""element"":""C""},{""id"":""a10"",""element"":""C""},{""id"":""a11"",""element"":""F""},{""id"":""a12"",""element"":""Br""},{""id"":""a13"",""element"":""Cl""}],""bonds"":[{""source"":""a1"",""target"":""a2"",""order"":1},{""source"":""a2"",""target"":""a3"",""order"":1},{""source"":""a3"",""target"":""a4"",""order"":1},{""source"":""a4"",""target"":""a5"",""order"":1},{""source"":""a5"",""target"":""a1"",""order"":1},{""source"":""a2"",""target"":""a6"",""order"":1},{""source"":""a6"",""target"":""a7"",""order"":1},{""source"":""a7"",""target"":""a8"",""order"":1},{""source"":""a8"",""target"":""a9"",""order"":1},{""source"":""a9"",""target"":""a10"",""order"":1},{""source"":""a10"",""target"":""a1"",""order"":1},{""source"":""a4"",""target"":""a11"",""order"":1},{""source"":""a7"",""target"":""a12"",""order"":1},{""source"":""a8"",""target"":""a13"",""order"":1}],""charges"":null,""aromatic_n_h"":null}"
constrained_038_commonchem,constrained_038,constrained_generation,commonchem,constrained_generation,,outputs/responses/constrained_038_commonchem.txt,True,True,FC1CC2CCC(Cl)C(Br)CC2C1,,,,"{""commonchem"":10,""molecules"":[{""atoms"":[{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":9,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":17,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":35,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0}],""bonds"":[{""type"":1,""atoms"":[0,1]},{""type"":1,""atoms"":[1,2]},{""type"":1,""atoms"":[2,3]},{""type"":1,""atoms"":[3,4]},{""type"":1,""atoms"":[4,0]},{""type"":1,""atoms"":[1,5]},{""type"":1,""atoms"":[5,6]},{""type"":1,""atoms"":[6,7]},{""type"":1,""atoms"":[7,8]},{""type"":1,""atoms"":[8,9]},{""type"":1,""atoms"":[9,0]},{""type"":1,""atoms"":[3,10]},{""type"":1,""atoms"":[7,11]},{""type"":1,""atoms"":[8,12]}]}]}"
constrained_039_moljson,constrained_039,constrained_generation,moljson,constrained_generation,,outputs/responses/constrained_039_moljson.txt,True,True,FC1CCCC2CCC(Cl)CCC2(Br)C1,,,,"{""atoms"":[{""id"":""a1"",""element"":""C""},{""id"":""a2"",""element"":""C""},{""id"":""a3"",""element"":""C""},{""id"":""a4"",""element"":""C""},{""id"":""a5"",""element"":""C""},{""id"":""a6"",""element"":""C""},{""id"":""a7"",""element"":""C""},{""id"":""a8"",""element"":""C""},{""id"":""a9"",""element"":""C""},{""id"":""a10"",""element"":""C""},{""id"":""a11"",""element"":""C""},{""id"":""a12"",""element"":""C""},{""id"":""a13"",""element"":""F""},{""id"":""a14"",""element"":""Cl""},{""id"":""a15"",""element"":""Br""}],""bonds"":[{""source"":""a1"",""target"":""a2"",""order"":1},{""source"":""a1"",""target"":""a3"",""order"":1},{""source"":""a3"",""target"":""a4"",""order"":1},{""source"":""a4"",""target"":""a5"",""order"":1},{""source"":""a5"",""target"":""a6"",""order"":1},{""source"":""a6"",""target"":""a7"",""order"":1},{""source"":""a7"",""target"":""a2"",""order"":1},{""source"":""a1"",""target"":""a8"",""order"":1},{""source"":""a8"",""target"":""a9"",""order"":1},{""source"":""a9"",""target"":""a10"",""order"":1},{""source"":""a10"",""target"":""a11"",""order"":1},{""source"":""a11"",""target"":""a12"",""order"":1},{""source"":""a12"",""target"":""a2"",""order"":1},{""source"":""a4"",""target"":""a13"",""order"":1},{""source"":""a10"",""target"":""a14"",""order"":1},{""source"":""a1"",""target"":""a15"",""order"":1}],""charges"":null,""aromatic_n_h"":null}"
constrained_039_commonchem,constrained_039,constrained_generation,commonchem,constrained_generation,,outputs/responses/constrained_039_commonchem.txt,True,False,FC1CCCCC2(Br)CCC(Cl)CCC12,,constraint_failure,F_Cl_distance=6,"{""commonchem"":10,""molecules"":[{""atoms"":[{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":9,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":17,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":35,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0}],""bonds"":[{""type"":1,""atoms"":[0,1]},{""type"":1,""atoms"":[1,2]},{""type"":1,""atoms"":[2,3]},{""type"":1,""atoms"":[3,4]},{""type"":1,""atoms"":[4,5]},{""type"":1,""atoms"":[5,6]},{""type"":1,""atoms"":[6,0]},{""type"":1,""atoms"":[1,7]},{""type"":1,""atoms"":[7,8]},{""type"":1,""atoms"":[8,9]},{""type"":1,""atoms"":[9,10]},{""type"":1,""atoms"":[10,11]},{""type"":1,""atoms"":[11,0]},{""type"":1,""atoms"":[2,12]},{""type"":1,""atoms"":[9,13]},{""type"":1,""atoms"":[0,14]}]}]}"
constrained_040_moljson,constrained_040,constrained_generation,moljson,constrained_generation,,outputs/responses/constrained_040_moljson.txt,True,True,FC1CC2CCC(Cl)CC(Br)C12,,,,"{""atoms"":[{""id"":""a1"",""element"":""C""},{""id"":""a2"",""element"":""C""},{""id"":""a3"",""element"":""C""},{""id"":""a4"",""element"":""C""},{""id"":""a5"",""element"":""C""},{""id"":""a6"",""element"":""C""},{""id"":""a7"",""element"":""C""},{""id"":""a8"",""element"":""C""},{""id"":""a9"",""element"":""C""},{""id"":""a10"",""element"":""F""},{""id"":""a11"",""element"":""Br""},{""id"":""a12"",""element"":""Cl""}],""bonds"":[{""source"":""a1"",""target"":""a2"",""order"":1},{""source"":""a2"",""target"":""a3"",""order"":1},{""source"":""a3"",""target"":""a4"",""order"":1},{""source"":""a4"",""target"":""a1"",""order"":1},{""source"":""a1"",""target"":""a9"",""order"":1},{""source"":""a9"",""target"":""a8"",""order"":1},{""source"":""a8"",""target"":""a7"",""order"":1},{""source"":""a7"",""target"":""a6"",""order"":1},{""source"":""a6"",""target"":""a5"",""order"":1},{""source"":""a5"",""target"":""a2"",""order"":1},{""source"":""a3"",""target"":""a10"",""order"":1},{""source"":""a5"",""target"":""a11"",""order"":1},{""source"":""a7"",""target"":""a12"",""order"":1}],""charges"":null,""aromatic_n_h"":null}"
constrained_040_commonchem,constrained_040,constrained_generation,commonchem,constrained_generation,,outputs/responses/constrained_040_commonchem.txt,True,True,FC1CC2CCC(Cl)CC(Br)C12,,,,"{""commonchem"":10,""molecules"":[{""atoms"":[{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":9,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":17,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":35,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0}],""bonds"":[{""type"":1,""atoms"":[0,1]},{""type"":1,""atoms"":[1,2]},{""type"":1,""atoms"":[2,3]},{""type"":1,""atoms"":[3,0]},{""type"":1,""atoms"":[1,4]},{""type"":1,""atoms"":[4,5]},{""type"":1,""atoms"":[5,6]},{""type"":1,""atoms"":[6,7]},{""type"":1,""atoms"":[7,8]},{""type"":1,""atoms"":[8,0]},{""type"":1,""atoms"":[2,9]},{""type"":1,""atoms"":[6,10]},{""type"":1,""atoms"":[4,11]}]}]}"
